장르,예매액,예매수,총티켓판매수,취소수,예매액비중,가격대,year,month,shcate
뮤지컬,7942620,114656,63443,51213,29.7,10만원이상~15만원미만,2021,3,GGGA
뮤지컬,2483418,26755,16205,10550,7.6,15만원이상,2021,3,GGGA
연극,0,33921,15317,18604,15.5,0원,2021,3,AAAA
연극,784703,64256,55266,8990,56.0,3만원미만,2021,3,AAAA
연극,615875,29910,15961,13949,16.2,3만원이상~5만원미만,2021,3,AAAA
연극,632797,19813,11716,8097,11.9,5만원이상~7만원미만,2021,3,AAAA
연극,30316,637,404,233,0.4,7만원이상~10만원미만,2021,3,AAAA
연극,0,0,0,0,0.0,10만원이상~15만원미만,2021,3,AAAA
연극,0,0,0,0,0.0,15만원이상,2021,3,AAAA
대중음악,0,1428,1128,300,6.2,0원,2021,4,CCCD
대중음악,46879,4845,3586,1259,19.8,3만원미만,2021,4,CCCD
대중음악,73275,3689,2077,1612,11.5,3만원이상~5만원미만,2021,4,CCCD
대중음악,86540,2272,1537,735,8.5,5만원이상~7만원미만,2021,4,CCCD
대중음악,322464,6547,3546,3001,19.6,7만원이상~10만원미만,2021,4,CCCD
대중음악,726701,11367,6053,5314,33.5,10만원이상~15만원미만,2021,4,CCCD
대중음악,25872,193,168,25,0.9,15만원이상,2021,4,CCCD
뮤지컬,0,72828,19465,53363,8.1,0원,2021,4,GGGA
뮤지컬,695163,47790,37138,10652,15.5,3만원미만,2021,4,GGGA
뮤지컬,2011424,79347,50892,28455,21.3,3만원이상~5만원미만,2021,4,GGGA
뮤지컬,1354613,48076,23611,24465,9.9,5만원이상~7만원미만,2021,4,GGGA
뮤지컬,2097534,44383,25014,19369,10.5,7만원이상~10만원미만,2021,4,GGGA
뮤지컬,8171614,117807,63750,54057,26.6,10만원이상~15만원미만,2021,4,GGGA
뮤지컬,2964332,32781,19426,13355,8.1,15만원이상,2021,4,GGGA
연극,0,29617,14511,15106,15.1,0원,2021,4,AAAA
연극,784770,65620,53515,12105,55.6,3만원미만,2021,4,AAAA
연극,647048,29679,16960,12719,17.6,3만원이상~5만원미만,2021,4,AAAA
연극,576664,17042,10656,6386,11.1,5만원이상~7만원미만,2021,4,AAAA
연극,41493,749,555,194,0.6,7만원이상~10만원미만,2021,4,AAAA
연극,100,1,1,0,0.0,10만원이상~15만원미만,2021,4,AAAA
연극,1000,1,1,0,0.0,15만원이상,2021,4,AAAA
대중음악,0,8548,5476,3072,18.5,0원,2021,5,CCCD
대중음악,58022,5869,4401,1468,14.9,3만원미만,2021,5,CCCD
대중음악,93441,4200,2424,1776,8.2,3만원이상~5만원미만,2021,5,CCCD
대중음악,148944,3755,2654,1101,9.0,5만원이상~7만원미만,2021,5,CCCD
대중음악,357149,8161,4108,4053,13.9,7만원이상~10만원미만,2021,5,CCCD
대중음악,1254110,19184,10289,8895,34.8,10만원이상~15만원미만,2021,5,CCCD
대중음악,28182,201,183,18,0.6,15만원이상,2021,5,CCCD
뮤지컬,0,124396,43089,81307,12.6,0원,2021,5,GGGA
뮤지컬,1112579,82242,63832,18410,18.7,3만원미만,2021,5,GGGA
뮤지컬,3094933,115335,80799,34536,23.7,3만원이상~5만원미만,2021,5,GGGA
뮤지컬,1608119,53283,28257,25026,8.3,5만원이상~7만원미만,2021,5,GGGA
뮤지컬,2322621,50711,27723,22988,8.1,7만원이상~10만원미만,2021,5,GGGA
뮤지컬,9397589,147761,73136,74625,21.5,10만원이상~15만원미만,2021,5,GGGA
뮤지컬,3680844,44549,24100,20449,7.1,15만원이상,2021,5,GGGA
연극,0,44260,19521,24739,15.7,0원,2021,5,AAAA
연극,1036301,93851,79626,14225,64.0,3만원미만,2021,5,AAAA
연극,673365,31466,17288,14178,13.9,3만원이상~5만원미만,2021,5,AAAA
연극,357630,11228,6384,4844,5.1,5만원이상~7만원미만,2021,5,AAAA
연극,117719,3254,1539,1715,1.2,7만원이상~10만원미만,2021,5,AAAA
연극,400,5,4,1,0.0,10만원이상~15만원미만,2021,5,AAAA
연극,1076,2,2,0,0.0,15만원이상,2021,5,AAAA
대중음악,0,14179,8648,5531,10.5,0원,2021,6,CCCD
대중음악,39324,4171,3343,828,4.1,3만원미만,2021,6,CCCD
대중음악,126269,4759,3049,1710,3.7,3만원이상~5만원미만,2021,6,CCCD
대중음악,150052,3943,2539,1404,3.1,5만원이상~7만원미만,2021,6,CCCD
대중음악,1092142,24680,12374,12306,15.1,7만원이상~10만원미만,2021,6,CCCD
대중음악,6208235,92516,51182,41334,62.3,10만원이상~15만원미만,2021,6,CCCD
대중음악,170678,1817,991,826,1.2,15만원이상,2021,6,CCCD
뮤지컬,0,121080,36945,84135,11.5,0원,2021,6,GGGA
뮤지컬,910923,63413,49809,13604,15.5,3만원미만,2021,6,GGGA
뮤지컬,3510151,135856,90299,45557,28.1,3만원이상~5만원미만,2021,6,GGGA
뮤지컬,1379755,40105,23809,16296,7.4,5만원이상~7만원미만,2021,6,GGGA
뮤지컬,2806130,65203,33574,31629,10.5,7만원이상~10만원미만,2021,6,GGGA
뮤지컬,8318988,141470,65392,76078,20.4,10만원이상~15만원미만,2021,6,GGGA
뮤지컬,3199389,37895,21249,16646,6.6,15만원이상,2021,6,GGGA
연극,0,37834,18144,19690,14.8,0원,2021,6,AAAA
연극,888534,92279,80914,11365,66.1,3만원미만,2021,6,AAAA
연극,619094,28664,16433,12231,13.4,3만원이상~5만원미만,2021,6,AAAA
연극,262410,8616,4617,3999,3.8,5만원이상~7만원미만,2021,6,AAAA
연극,171308,3259,2230,1029,1.8,7만원이상~10만원미만,2021,6,AAAA
연극,120,8,8,0,0.0,10만원이상~15만원미만,2021,6,AAAA
연극,6110,1,1,0,0.0,15만원이상,2021,6,AAAA
대중음악,0,28879,5016,23863,5.1,0원,2021,7,CCCD
대중음악,57759,8444,5266,3178,5.4,3만원미만,2021,7,CCCD
대중음악,105209,4351,2731,1620,2.8,3만원이상~5만원미만,2021,7,CCCD
대중음악,168799,4962,2915,2047,3.0,5만원이상~7만원미만,2021,7,CCCD
대중음악,574199,13188,6151,7037,6.3,7만원이상~10만원미만,2021,7,CCCD
대중음악,8354383,119596,65306,54290,66.7,10만원이상~15만원미만,2021,7,CCCD
대중음악,1747350,14511,10590,3921,10.8,15만원이상,2021,7,CCCD
뮤지컬,0,189123,35523,153600,10.7,0원,2021,7,GGGA
뮤지컬,1108878,93510,60744,32766,18.3,3만원미만,2021,7,GGGA
뮤지컬,4022556,209114,104509,104605,31.5,3만원이상~5만원미만,2021,7,GGGA
뮤지컬,1612554,74262,28286,45976,8.5,5만원이상~7만원미만,2021,7,GGGA
뮤지컬,2745705,87410,33166,54244,10.0,7만원이상~10만원미만,2021,7,GGGA
뮤지컬,6339640,146865,51133,95732,15.4,10만원이상~15만원미만,2021,7,GGGA
뮤지컬,2817471,45845,18726,27119,5.6,15만원이상,2021,7,GGGA
연극,0,33885,15554,18331,13.5,0원,2021,7,AAAA
연극,804876,97775,80965,16810,70.4,3만원미만,2021,7,AAAA
연극,485381,24356,12731,11625,11.1,3만원이상~5만원미만,2021,7,AAAA
연극,233755,7747,3935,3812,3.4,5만원이상~7만원미만,2021,7,AAAA
연극,134691,2972,1754,1218,1.5,7만원이상~10만원미만,2021,7,AAAA
연극,0,0,0,0,0.0,10만원이상~15만원미만,2021,7,AAAA
연극,0,0,0,0,0.0,15만원이상,2021,7,AAAA
대중음악,0,5274,3776,1498,8.8,0원,2021,8,CCCD
대중음악,47023,5663,4211,1452,9.8,3만원미만,2021,8,CCCD
대중음악,54298,2206,1405,801,3.3,3만원이상~5만원미만,2021,8,CCCD
대중음악,178884,4907,2937,1970,6.9,5만원이상~7만원미만,2021,8,CCCD
대중음악,226960,6305,2575,3730,6.0,7만원이상~10만원미만,2021,8,CCCD
대중음악,3288081,49563,27977,21586,65.2,10만원이상~15만원미만,2021,8,CCCD
대중음악,0,0,0,0,0.0,15만원이상,2021,8,CCCD
뮤지컬,0,149120,50561,98559,14.2,0원,2021,8,GGGA
뮤지컬,1415998,97943,71297,26646,20.0,3만원미만,2021,8,GGGA
뮤지컬,3836259,165494,99202,66292,27.8,3만원이상~5만원미만,2021,8,GGGA
뮤지컬,1940522,90136,34133,56003,9.6,5만원이상~7만원미만,2021,8,GGGA
뮤지컬,3267325,85939,39312,46627,11.0,7만원이상~10만원미만,2021,8,GGGA
뮤지컬,5245987,106464,44083,62381,12.4,10만원이상~15만원미만,2021,8,GGGA
뮤지컬,2664731,42339,17724,24615,5.0,15만원이상,2021,8,GGGA
연극,0,29406,11240,18166,11.0,0원,2021,8,AAAA
연극,738262,85576,76376,9200,74.5,3만원미만,2021,8,AAAA
연극,456950,19315,11869,7446,11.6,3만원이상~5만원미만,2021,8,AAAA
연극,164579,5793,2845,2948,2.8,5만원이상~7만원미만,2021,8,AAAA
연극,14861,420,205,215,0.2,7만원이상~10만원미만,2021,8,AAAA
연극,0,0,0,0,0.0,10만원이상~15만원미만,2021,8,AAAA
연극,0,0,0,0,0.0,15만원이상,2021,8,AAAA
대중음악,0,5018,4418,600,15.5,0원,2021,9,CCCD
대중음악,86297,9104,6695,2409,23.5,3만원미만,2021,9,CCCD
대중음악,86805,3128,2259,869,7.9,3만원이상~5만원미만,2021,9,CCCD
대중음악,124508,3147,2086,1061,7.3,5만원이상~7만원미만,2021,9,CCCD
대중음악,104588,2172,1239,933,4.4,7만원이상~10만원미만,2021,9,CCCD
대중음악,1469725,21376,11595,9781,40.7,10만원이상~15만원미만,2021,9,CCCD
대중음악,26588,211,171,40,0.6,15만원이상,2021,9,CCCD
뮤지컬,0,97550,36601,60949,12.1,0원,2021,9,GGGA
뮤지컬,775294,60480,44123,16357,14.5,3만원미만,2021,9,GGGA
뮤지컬,3112840,130537,80408,50129,26.5,3만원이상~5만원미만,2021,9,GGGA
뮤지컬,1865029,79130,33065,46065,10.9,5만원이상~7만원미만,2021,9,GGGA
뮤지컬,2422533,60101,28624,31477,9.4,7만원이상~10만원미만,2021,9,GGGA
뮤지컬,7220625,130762,58924,71838,19.4,10만원이상~15만원미만,2021,9,GGGA
뮤지컬,3267235,46515,21721,24794,7.2,15만원이상,2021,9,GGGA
연극,0,29576,13297,16279,12.4,0원,2021,9,AAAA
연극,751096,87850,77625,10225,72.1,3만원미만,2021,9,AAAA
연극,487027,24702,13132,11570,12.2,3만원이상~5만원미만,2021,9,AAAA
연극,144753,4927,2588,2339,2.4,5만원이상~7만원미만,2021,9,AAAA
연극,74105,2502,1003,1499,0.9,7만원이상~10만원미만,2021,9,AAAA
연극,625,31,31,0,0.0,10만원이상~15만원미만,2021,9,AAAA
연극,175,7,7,0,0.0,15만원이상,2021,9,AAAA
대중음악,0,19877,15384,4493,18.2,0원,2021,10,CCCD
대중음악,112056,11154,8448,2706,10.0,3만원미만,2021,10,CCCD
대중음악,178138,7206,4725,2481,5.6,3만원이상~5만원미만,2021,10,CCCD
대중음악,298371,8018,5175,2843,6.1,5만원이상~7만원미만,2021,10,CCCD
대중음악,775527,15369,8298,7071,9.8,7만원이상~10만원미만,2021,10,CCCD
대중음악,5258730,72574,42466,30108,50.2,10만원이상~15만원미만,2021,10,CCCD
대중음악,27304,193,177,16,0.2,15만원이상,2021,10,CCCD
뮤지컬,0,104866,37021,67845,9.7,0원,2021,10,GGGA
뮤지컬,1466531,106081,80200,25881,20.9,3만원미만,2021,10,GGGA
뮤지컬,4294680,175399,111200,64199,29.0,3만원이상~5만원미만,2021,10,GGGA
뮤지컬,1873908,70199,32661,37538,8.5,5만원이상~7만원미만,2021,10,GGGA
뮤지컬,2662623,58533,31775,26758,8.3,7만원이상~10만원미만,2021,10,GGGA
뮤지컬,8213857,136482,67524,68958,17.6,10만원이상~15만원미만,2021,10,GGGA
뮤지컬,3412038,52552,22666,29886,5.9,15만원이상,2021,10,GGGA
연극,0,41096,20516,20580,13.0,0원,2021,10,AAAA
연극,1205357,128933,110959,17974,70.0,3만원미만,2021,10,AAAA
연극,724493,33907,18945,14962,12.0,3만원이상~5만원미만,2021,10,AAAA
연극,326043,9966,5751,4215,3.6,5만원이상~7만원미만,2021,10,AAAA
연극,168423,6471,2278,4193,1.4,7만원이상~10만원미만,2021,10,AAAA
연극,745,29,25,4,0.0,10만원이상~15만원미만,2021,10,AAAA
연극,1335,8,8,0,0.0,15만원이상,2021,10,AAAA
대중음악,0,27555,16649,10906,11.7,0원,2021,11,CCCD
대중음악,153276,14122,10875,3247,7.6,3만원미만,2021,11,CCCD
대중음악,150933,5819,4097,1722,2.9,3만원이상~5만원미만,2021,11,CCCD
대중음악,419622,10666,6850,3816,4.8,5만원이상~7만원미만,2021,11,CCCD
대중음악,966346,21179,11049,10130,7.8,7만원이상~10만원미만,2021,11,CCCD
대중음악,10341836,155303,82634,72669,57.9,10만원이상~15만원미만,2021,11,CCCD
대중음악,1742491,14460,10488,3972,7.4,15만원이상,2021,11,CCCD
뮤지컬,0,113263,45670,67593,10.4,0원,2021,11,GGGA
뮤지컬,1697778,122365,91674,30691,20.8,3만원미만,2021,11,GGGA
뮤지컬,4845482,204689,125086,79603,28.4,3만원이상~5만원미만,2021,11,GGGA
뮤지컬,1809468,55552,30992,24560,7.0,5만원이상~7만원미만,2021,11,GGGA
뮤지컬,2597056,57437,32086,25351,7.3,7만원이상~10만원미만,2021,11,GGGA
뮤지컬,10073514,153694,81372,72322,18.5,10만원이상~15만원미만,2021,11,GGGA
뮤지컬,5242179,73309,34266,39043,7.8,15만원이상,2021,11,GGGA
연극,0,50859,25290,25569,13.2,0원,2021,11,AAAA
연극,1407274,152440,132438,20002,69.0,3만원미만,2021,11,AAAA
연극,773955,30576,20451,10125,10.7,3만원이상~5만원미만,2021,11,AAAA
연극,440251,11835,7247,4588,3.8,5만원이상~7만원미만,2021,11,AAAA
연극,495196,11742,6544,5198,3.4,7만원이상~10만원미만,2021,11,AAAA
연극,0,0,0,0,0.0,10만원이상~15만원미만,2021,11,AAAA
연극,2792,3,3,0,0.0,15만원이상,2021,11,AAAA
대중음악,0,53189,29980,23209,9.1,0원,2021,12,CCCD
대중음악,212720,22691,15409,7282,4.7,3만원미만,2021,12,CCCD
대중음악,300297,12819,8276,4543,2.5,3만원이상~5만원미만,2021,12,CCCD
대중음악,690951,19102,11734,7368,3.6,5만원이상~7만원미만,2021,12,CCCD
대중음악,1830922,37186,20284,16902,6.2,7만원이상~10만원미만,2021,12,CCCD
대중음악,26667553,392733,211854,180879,64.4,10만원이상~15만원미만,2021,12,CCCD
대중음악,5115349,57700,31714,25986,9.6,15만원이상,2021,12,CCCD
뮤지컬,0,167521,65345,102176,10.8,0원,2021,12,GGGA
뮤지컬,2103438,161243,106623,54620,17.6,3만원미만,2021,12,GGGA
뮤지컬,5780464,256981,150155,106826,24.8,3만원이상~5만원미만,2021,12,GGGA
뮤지컬,2591637,87792,44308,43484,7.3,5만원이상~7만원미만,2021,12,GGGA
뮤지컬,4186179,107670,52046,55624,8.6,7만원이상~10만원미만,2021,12,GGGA
뮤지컬,17290430,280138,138843,141295,22.9,10만원이상~15만원미만,2021,12,GGGA
뮤지컬,7499303,103172,49183,53989,8.1,15만원이상,2021,12,GGGA
연극,0,73249,26433,46816,12.6,0원,2021,12,AAAA
연극,1714062,172125,141532,30593,67.3,3만원미만,2021,12,AAAA
연극,1377278,61724,36758,24966,17.5,3만원이상~5만원미만,2021,12,AAAA
연극,256993,8492,4359,4133,2.1,5만원이상~7만원미만,2021,12,AAAA
연극,93446,2130,1247,883,0.6,7만원이상~10만원미만,2021,12,AAAA
연극,120,4,4,0,0.0,10만원이상~15만원미만,2021,12,AAAA
연극,3072,30,30,0,0.0,15만원이상,2021,12,AAAA
대중음악,0,15015,6436,8579,7.4,0원,2022,1,CCCD
대중음악,8286,905,771,134,0.9,3만원미만,2022,1,CCCD
대중음악,31168,1157,861,296,1.0,3만원이상~5만원미만,2022,1,CCCD
대중음악,186647,4891,3086,1805,3.5,5만원이상~7만원미만,2022,1,CCCD
대중음악,897062,17744,9662,8082,11.1,7만원이상~10만원미만,2022,1,CCCD
대중음악,7907871,106153,62291,43862,71.4,10만원이상~15만원미만,2022,1,CCCD
대중음악,640994,10810,4162,6648,4.8,15만원이상,2022,1,CCCD
뮤지컬,0,144329,59356,84973,10.6,0원,2022,1,GGGA
뮤지컬,1802230,114514,85138,29376,15.2,3만원미만,2022,1,GGGA
뮤지컬,6299024,251860,165007,86853,29.5,3만원이상~5만원미만,2022,1,GGGA
뮤지컬,2227712,73363,37985,35378,6.8,5만원이상~7만원미만,2022,1,GGGA
뮤지컬,4203032,96770,51416,45354,9.2,7만원이상~10만원미만,2022,1,GGGA
뮤지컬,15729493,239963,127381,112582,22.8,10만원이상~15만원미만,2022,1,GGGA
뮤지컬,5018310,80432,32479,47953,5.8,15만원이상,2022,1,GGGA
연극,0,56967,17775,39192,10.1,0원,2022,1,AAAA
연극,1209315,119590,107466,12124,61.2,3만원미만,2022,1,AAAA
연극,1275545,58850,32688,26162,18.6,3만원이상~5만원미만,2022,1,AAAA
연극,444289,13840,7580,6260,4.3,5만원이상~7만원미만,2022,1,AAAA
연극,813965,20686,10252,10434,5.8,7만원이상~10만원미만,2022,1,AAAA
연극,0,0,0,0,0.0,10만원이상~15만원미만,2022,1,AAAA
연극,0,0,0,0,0.0,15만원이상,2022,1,AAAA
대중음악,0,12084,7115,4969,12.5,0원,2022,2,CCCD
대중음악,24003,1937,1240,697,2.2,3만원미만,2022,2,CCCD
대중음악,76628,3430,1936,1494,3.4,3만원이상~5만원미만,2022,2,CCCD
대중음악,500013,12226,8633,3593,15.2,5만원이상~7만원미만,2022,2,CCCD
대중음악,906844,18811,9993,8818,17.6,7만원이상~10만원미만,2022,2,CCCD
대중음악,3413905,55754,27689,28065,48.8,10만원이상~15만원미만,2022,2,CCCD
대중음악,21285,254,129,125,0.2,15만원이상,2022,2,CCCD
뮤지컬,0,129433,52375,77058,11.5,0원,2022,2,GGGA
뮤지컬,1419917,102264,67935,34329,14.9,3만원미만,2022,2,GGGA
뮤지컬,4309154,193218,114889,78329,25.2,3만원이상~5만원미만,2022,2,GGGA
뮤지컬,2041088,71163,34922,36241,7.7,5만원이상~7만원미만,2022,2,GGGA
뮤지컬,3829037,91620,46338,45282,10.2,7만원이상~10만원미만,2022,2,GGGA
뮤지컬,10609777,198910,85507,113403,18.8,10만원이상~15만원미만,2022,2,GGGA
뮤지컬,8693089,124816,54010,70806,11.8,15만원이상,2022,2,GGGA
연극,0,38135,13589,24546,9.0,0원,2022,2,AAAA
연극,902750,109812,94136,15676,62.0,3만원미만,2022,2,AAAA
연극,1056369,49080,26699,22381,17.6,3만원이상~5만원미만,2022,2,AAAA
연극,494552,15265,8579,6686,5.7,5만원이상~7만원미만,2022,2,AAAA
연극,687073,15565,8819,6746,5.8,7만원이상~10만원미만,2022,2,AAAA
연극,120,8,8,0,0.0,10만원이상~15만원미만,2022,2,AAAA
연극,0,0,0,0,0.0,15만원이상,2022,2,AAAA
대중음악,0,24886,14850,10036,10.6,0원,2022,3,CCCD
대중음악,60915,5813,4011,1802,2.9,3만원미만,2022,3,CCCD
대중음악,103365,4488,2711,1777,1.9,3만원이상~5만원미만,2022,3,CCCD
대중음악,215942,5629,3511,2118,2.5,5만원이상~7만원미만,2022,3,CCCD
대중음악,1340557,29360,16265,13095,11.6,7만원이상~10만원미만,2022,3,CCCD
대중음악,5944065,99249,47430,51819,33.7,10만원이상~15만원미만,2022,3,CCCD
대중음악,8880849,63240,51999,11241,36.9,15만원이상,2022,3,CCCD
뮤지컬,0,119417,39765,79652,11.1,0원,2022,3,GGGA
뮤지컬,936246,75679,50442,25237,14.1,3만원미만,2022,3,GGGA
뮤지컬,4797195,213021,123348,89673,34.5,3만원이상~5만원미만,2022,3,GGGA
뮤지컬,1837872,59664,30957,28707,8.7,5만원이상~7만원미만,2022,3,GGGA
뮤지컬,2509275,62491,30056,32435,8.4,7만원이상~10만원미만,2022,3,GGGA
뮤지컬,4650045,93662,37456,56206,10.5,10만원이상~15만원미만,2022,3,GGGA
뮤지컬,7213573,117906,45162,72744,12.6,15만원이상,2022,3,GGGA
연극,0,26856,12793,14063,10.2,0원,2022,3,AAAA
연극,991773,113617,97782,15835,77.7,3만원미만,2022,3,AAAA
연극,404474,23030,10714,12316,8.5,3만원이상~5만원미만,2022,3,AAAA
연극,243930,7466,4394,3072,3.5,5만원이상~7만원미만,2022,3,AAAA
연극,7104,150,95,55,0.1,7만원이상~10만원미만,2022,3,AAAA
